"","Feature ID","Taxon","Domain","Supergroup","Phylum","Class","Order","Family","Genus","Species"
"3226","2e53f28079c3aaf3b324ccd267940957","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Prymnesium",NA
"3227","2e62ba8d9498586150e41941db91f1ea","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Cafeteriaceae;Cafeteria;Cafeteria_burkhardae;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Anoecales","Cafeteriaceae","Cafeteria","Cafeteria_burkhardae"
"3228","2e3730c24eae4b59f62edc2b8d3871b2","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Raphid-pennate_X","Raphid-pennate_X_sp."
"3229","2e5887dd0f46c0245584c724c1d15f28","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_A;Rimostrombidium_A;Rimostrombidium_A_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_A","Rimostrombidium_A","Rimostrombidium_A_sp."
"3230","2e5f1792bc276619595a496f92733c79","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-G;Chrysophyceae_Clade-G_X;Chrysophyceae_Clade-G_X_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-G","Chrysophyceae_Clade-G_X","Chrysophyceae_Clade-G_X_sp."
"3231","2e737d2f8914f56b0951eb83674d24c7","Eukaryota;Stramenopiles;Sagenista;MAST-20;MAST-20_X;MAST-20_XX;MAST-20_XXX;MAST-20_XXX_sp.;","Eukaryota","Stramenopiles","Sagenista","MAST-20","MAST-20_X","MAST-20_XX","MAST-20_XXX","MAST-20_XXX_sp."
"3232","2e705c97f178143dd3e85636c96dcf0e","Eukaryota;Stramenopiles;Ochrophyta","Eukaryota","Stramenopiles","Ochrophyta",NA,NA,NA,NA,NA
"3233","2e7b6ec64915c00ca24ebbf0e72302be","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3;Acantharea_3a;Acantharea_3a_X;Acantharea_3a_X_sp.;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_3","Acantharea_3a","Acantharea_3a_X","Acantharea_3a_X_sp."
"3234","2e768e7980de25858aaeb54f854305cc","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_3",NA,NA,NA
"3235","2e8eda1a8f18d150f7810aafd33acbda","Eukaryota;Archaeplastida;Chlorophyta","Eukaryota","Archaeplastida","Chlorophyta",NA,NA,NA,NA,NA
"3236","2e655cf45d97c6f90e9cb36bf5b1b3a1","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Pyloniidae;Pylodiscus;Pylodiscus_spinulosus;","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellaria","Pyloniidae","Pylodiscus","Pylodiscus_spinulosus"
"3237","2e8fff20eaa2a4257e8a5b25c8c5405c","Eukaryota;Rhizaria;Cercozoa;Phaeodarea","Eukaryota","Rhizaria","Cercozoa","Phaeodarea",NA,NA,NA,NA
"3238","2dd891b9326f66b4c2a0b46468196d12","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3239","2e91f391c6957dda1996f558591c07e0","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"3240","2e397ccfc22a88b8fd7272510da25a82","Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystida_X;Pterocystida_XX;Pterocystida_XX_sp.;","Eukaryota","Hacrobia","Centroheliozoa","Centroheliozoa_X","Pterocystida","Pterocystida_X","Pterocystida_XX","Pterocystida_XX_sp."
"3241","2e117164ae308702f77f18e27d175e08","Eukaryota;Opisthokonta;Opisthokonta_X;Opisthokonta_XX;Opisthokonta_XXX;Opisthokonta_XXXX;Opisthokonta_XXXXX;Opisthokonta_XXXXX_sp.;","Eukaryota","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX","Opisthokonta_XXXXX_sp."
"3242","2e9a52c06b365deabc97d3d0d73134a4","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II",NA,NA,NA
"3243","2e9e009a130fd276107581455f018af7","Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA
"3244","2e9a6691d914ae3eebe38d5e1d23dc57","Eukaryota;Alveolata;Dinoflagellata","Eukaryota","Alveolata","Dinoflagellata",NA,NA,NA,NA,NA
"3245","2ea4f30ae08c8110173111436d042401","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae","NASSO_1","NASSO_1_sp."
"3246","2ea2808c97d45cc1b4676a13175286dd","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"3247","2e37399712b3d14e53fd7730abc63e4f","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3248","2eacdbf9de4c26e46bc0fd6882957e04","Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA
"3249","2eb39f27f541946d40f52a55f31f7a89","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina_sp."
"3250","2eaf61dd32d8f5eb205eff93d1095c22","Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp."
"3251","2eb6c3ec745aa59ef60270973c7ba545","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea",NA,NA,NA,NA
"3252","2ebcc51ae52f18e07ab8ffb64d5da5c9","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB7;Labyrinthulomycetes_X_LAB7_X;Labyrinthulomycetes_X_LAB7_X_sp.;","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Labyrinthulomycetes_X","Labyrinthulomycetes_X_LAB7","Labyrinthulomycetes_X_LAB7_X","Labyrinthulomycetes_X_LAB7_X_sp."
"3253","2ea74bd10abbb4b1d346b09709e432f8","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae",NA,NA
"3254","2e7f4ed66958f0590c09e180cb2921aa","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3255","2ecd3d0b137fb3d83f7ef34a4b846d76","Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA
"3256","2ec2819ef5c044d0b7d1cb8044677fbc","Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1C","MAST-1C_X","MAST-1C_XX","MAST-1C_XX_sp."
"3257","2ec596155a8382a797c792517eead334","Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida",NA,NA,NA
"3258","2ec5f05597afa7e2919ebe298a1272c3","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3J","MAST-3J_X","MAST-3J_XX","MAST-3J_XX_sp."
"3259","2e713ce935d69678d45a11ed3ba7d6e7","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3260","2ee17a24171f5d40966211c0962c0c49","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I_X;Dino-Group-I_XX;Dino-Group-I_XX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I_X","Dino-Group-I_XX","Dino-Group-I_XX_sp."
"3261","2ed699fd681c857ace93395b60ec3e24","Eukaryota;Amoebozoa;Conosa;Variosea;Variosea_X","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X",NA,NA,NA
"3262","2ed7885a1cd8d9253b2a126a9eff4b80","Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X_sp.;","Eukaryota","Hacrobia","Telonemia","Telonemia_X","Telonemia_XX","Telonemia-Group-1","Telonemia-Group-1_X","Telonemia-Group-1_X_sp."
"3263","2ee496cf31d6aedf1d42950675a71b13","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae",NA,NA,NA,NA
"3264","2ee7ea60a53429460b33b60caeccda9a","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_D","Stephanoecidae_Group_D_X","Stephanoecidae_Group_D_X_sp."
"3265","2eecc35290d030124dc3795b48706574","Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_8;Dysteriidae;Dysteria_1;Dysteria_1_sp.;","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_8","Dysteriidae","Dysteria_1","Dysteria_1_sp."
"3266","2ef153297798d10ea5e8970a2d6c481a","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA
"3267","2ef42e3658e7df4717086d71db1e242c","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_sp."
"3268","2eeac6d6de5fbc149c0d512a539fcf60","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-20","Dino-Group-II-Clade-20_X","Dino-Group-II-Clade-20_X_sp."
"3269","2e946c3c123b5be38981b3be9a72c3f8","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3270","2ee525b288f29ee729beab5cc5bdeb65","Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida",NA,NA,NA
"3271","2efa0766ed622197f033116b2b3a6848","Eukaryota;Archaeplastida;Streptophyta;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Klebsormidium","Eukaryota","Archaeplastida","Streptophyta","Klebsormidiophyceae","Klebsormidiophyceae_X","Klebsormidiophyceae_XX","Klebsormidium",NA
"3272","2efb3f9581148f116e53cdfd0683354b","Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Ostracoda",NA,NA
"3273","2ef8898c3e10b74ad8591b172c70790f","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X;Choanoflagellatea_X_Group_L_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Choanoflagellatea_X","Choanoflagellatea_X_Group_L","Choanoflagellatea_X_Group_L_X","Choanoflagellatea_X_Group_L_X_sp."
"3274","2f00349855f395b1f47fa6f9cd8c9fb6","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-III","Dino-Group-III_X","Dino-Group-III_XX","Dino-Group-III_XX_sp."
"3275","2f032b86a9e650bb105a877bccb9887f","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"3276","2e9f25a79bc140291833bac468016cee","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3277","2ea899e74e32a032d465afe5a84287ca","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3278","2efe5ae0af3b6b06e7c747c89c0f6347","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Artostrobiidae","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Artostrobiidae",NA,NA
"3279","2f0a13d61f6d4dcacd2ad259133bcc94","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_sp."
"3280","2f0818e74db3e014575f7dd3700da487","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3I","MAST-3I_X","MAST-3I_XX","MAST-3I_XX_sp."
"3281","2f0c250099375884cf3489dfcf834a78","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"3282","2ecf6370dd2825dbb7eb76477ac155b2","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3283","2f1dfd7d840624eb39d83641206336ba","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_A;Leegaardiellidae_A_X;Leegaardiellidae_A_X_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_A","Leegaardiellidae_A_X","Leegaardiellidae_A_X_sp."
"3284","2f2487834f1ca437a01432538502556e","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1","Philasterida",NA,NA
"3285","2f221ff64bbe0a84f116590fe79cfa23","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"3286","2f300374ea23f2e1c9d5550edfdec790","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Raphid-pennate_X","Raphid-pennate_X_sp."
"3287","2f239674a8b9cfb76b32fd4d1002a071","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
"3288","2f15f72a788c84b595065600c11c1803","Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei","Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei",NA,NA
"3289","2f36d7448706710998f425e0f0e05a04","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"3290","2f37b25a3da78e8762ca95058d9df56a","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
"3291","2f153113f0a2205eac43d80f1ccb9f72","Eukaryota;Opisthokonta","Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"3292","2f37c2fc017b6161a477281ecc79c053","Eukaryota;Stramenopiles;Sagenista;MAST-8","Eukaryota","Stramenopiles","Sagenista","MAST-8",NA,NA,NA,NA
"3293","2f2eb54387a2dba07a1cc69bcf4ee316","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Borokales;Borokaceae;Borokaceae_X;Borokaceae_X_sp.;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Borokales","Borokaceae","Borokaceae_X","Borokaceae_X_sp."
"3294","2f482a759711a90eed741d1c0f57a2c7","Eukaryota;Stramenopiles;Ochrophyta","Eukaryota","Stramenopiles","Ochrophyta",NA,NA,NA,NA,NA
"3295","2f3bc6238fd5c23aaa96968dac61888a","Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_8;Dysteriidae","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_8","Dysteriidae",NA,NA
"3296","2f3d3796e338594d8730c4a10eafbf61","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecea_X;Bicoecea_XX;Bicoecea_XXX;Bicoecea_XXX_sp.;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Bicoecea_X","Bicoecea_XX","Bicoecea_XXX","Bicoecea_XXX_sp."
"3297","2f3c7c4070d68659bf544c261cb37402","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C4","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_C","Acantharea_C4",NA,NA
"3298","2f3a9125c5c68e1085ff8c50289073ab","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-20","Dino-Group-II-Clade-20_X","Dino-Group-II-Clade-20_X_sp."
"3299","2f4bafb4abf8686bdd3c57dd8faa58fe","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"3300","2f4d9a4bdcca6e25746e42b600612924","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22_X;Dino-Group-II-Clade-22_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-22","Dino-Group-II-Clade-22_X","Dino-Group-II-Clade-22_X_sp."
"3301","2f50ec59f9bb2e51ae38117a77de615a","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina_sp."
"3302","2f4bc7cabbe6f086de0409686170c440","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Lophophaenidae","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Nassellaria","Lophophaenidae",NA,NA
"3303","2f530a11d8ef2e05c6ad41ad27b93f19","Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;","Eukaryota","Rhizaria","Cercozoa","Endomyxa","Endomyxa_X","Endo4-lineage","Endo4-lineage_X","Endo4-lineage_X_sp."
"3304","2f53e6b4e6bc1f03d3aff158a54cb6bd","Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Vetigastropoda",NA,NA
"3305","2efdb0fb765b7d15e453fd9c1708b408","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3306","2f530fc26e45e5cd358d8bac58647437","Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_1","PHYLL_4","PHYLL_4_X","PHYLL_4_X_sp."
"3307","2f62de8ce5b522369510c0515b733bf6","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Strombidiidae_X","Strombidiidae_X_sp."
"3308","2f677ed0ba4abd543c0a0531b68c6809","Eukaryota;Stramenopiles;Sagenista;MAST-9","Eukaryota","Stramenopiles","Sagenista","MAST-9",NA,NA,NA,NA
"3309","2f6f1290618759aec7f6ccc2f7e6a33b","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea",NA,NA,NA,NA
"3310","2f6f887552e00b1d84aa42e91eb00c73","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida",NA,NA,NA
"3311","2f67f9b2c15579c135909370da150031","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"3312","2f4db16da97b6df10766c303f5aed723","Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-C","RAD-C_X","RAD-C_Xb","RAD-C_Xb_X","RAD-C_Xb_X_sp."
"3313","2f7eb9c7e1948a28d1f83ffb1f18eafd","Eukaryota;Alveolata","Eukaryota","Alveolata",NA,NA,NA,NA,NA,NA
"3314","2f7e115a741909bfe1641694e0ec43d2","Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Leptomyxida","Flabellulidae","Paraflabellula",NA
"3315","2f6bb6a9b5c728db7b75f121f2838877","Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera_X;Calcarea","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Calcarea",NA,NA
"3316","2f7b6dc1fbed1d9ce4afa3fce2876624","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X",NA,NA,NA
"3317","2f8be69e413e1851098ec5c4c4ec354c","Eukaryota;Alveolata;Dinoflagellata","Eukaryota","Alveolata","Dinoflagellata",NA,NA,NA,NA,NA
"3318","2f81103db73e57fa8fcbc483691626ef","Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X","Eukaryota","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Vampyrellida_X",NA,NA
"3319","2f8b5f08af61182e85c63bdac60f05b2","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp."
"3320","2f2ba69b353e581522287b673df2591b","Eukaryota;Opisthokonta;Opisthokonta_X;Opisthokonta_XX;Opisthokonta_XXX;Opisthokonta_XXXX;Opisthokonta_XXXXX;Opisthokonta_XXXXX_sp.;","Eukaryota","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX","Opisthokonta_XXXXX_sp."
"3321","2f9768aa243ae170772465a5d45c6304","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp."
